ham,spam,Unique Url,FQDN,Website Size in KB,Website Textual Content Length,Status Code,Parked
0,1,http://bit.ly/2u0zCKz,bit.ly,137740,28069,200,1
1,0,http://www.cyberswachhtakendra.gov.in,www.cyberswachhtakendra.gov.in,14467,3345,200,0
0,1,http://jio.com/r/LamwZGkI,jio.com,3312763,186555,200,0
0,1,http://jio.com/r/0cmqraPj?,jio.com,3312763,186555,200,0
1,0,http://jio.com/r/ELTklKhD,jio.com,3312763,186555,200,0
0,1,https://goo.gl/fQecr5,goo.gl,0,0,400,0
0,1,http://jio.com/r/ZyoiGtzM,jio.com,3312763,186555,200,0
0,1,http://bit.ly/1IONMOQ,bit.ly,137740,28069,200,1
1,0,http://goo.gl/gbFbJK,goo.gl,0,0,400,0
0,1,http://jio.com/r/Y5HGmIGK,jio.com,3312763,186555,200,0
1,0,https://goo.gl/yBxzA5,goo.gl,0,0,400,0
1,0,http://frch.in/BMS,frch.in,0,0,404,0
0,1,https://goo.gl/xecDjz,goo.gl,0,0,400,0
0,1,https://goo.gl/PpYpMH,goo.gl,0,0,400,0
1,0,http://ekrt.in/EMeMz!NNNN,ekrt.in,811345,256363,200,1
1,0,http://amzn.in/19PPzca,amzn.in,802837,411680,200,1
1,0,https://bmsurl.co/KolqoCEW,bmsurl.co,0,0,-1,0
0,1,https://goo.gl/PL3bno,goo.gl,0,0,400,0
1,0,http://fkrt.it/bOoYE!NNNN,fkrt.it,0,0,500,0
1,0,http://jio.com/r/DJFajafN,jio.com,3312763,186555,200,0
1,0,http://amzn.in/hio1alr,amzn.in,819956,410821,200,1
0,1,https://mpokket.app.link/aZsa6SuS7J,mpokket.app.link,199835,107069,200,1
0,1,https://goo.gl/4Heehc,goo.gl,0,0,400,0
0,1,http://go-hike.in/a/8XRiGCA1,go-hike.in,0,0,-1,0
0,1,http://jio.com/r/xq3ZrhBo,jio.com,3312763,186555,200,0
0,1,https://t.co/bzrexAQErK,t.co,3367,337,200,0
1,0,http://clk.im/Z3Ya,clk.im,0,0,-1,0
1,0,http://fkrt.it/ywoPj!NNNN,fkrt.it,811740,256379,200,1
0,1,https://goo.gl/NQH2uC,goo.gl,0,0,400,0
1,0,http://jio.com/r/Xa175Sj2,jio.com,3312763,186555,200,0
0,1,http://go-hike.in/a/Vxyucxdm,go-hike.in,0,0,-1,0
0,1,http://go-hike.in/a/Kd89r9AT,go-hike.in,0,0,-1,0
0,1,http://msg.mn/hNIs_n/ouo91hI,msg.mn,0,0,-1,0
1,0,https://goo.gl/XzQfMT,goo.gl,0,0,400,0
0,1,http://bit.ly/2uzEny9,bit.ly,137740,28069,200,1
0,1,http://go-hike.in/a/KuGX2LT0,go-hike.in,0,0,-1,0
1,0,http://jio.com/r/Dm2SKMpf,jio.com,3312763,186555,200,0
0,1,https://goo.gl/gW382z,goo.gl,0,0,400,0
1,0,http://amzn.in/h2UK2hB,amzn.in,843910,416709,200,1
1,0,https://goo.gl/852cN5,goo.gl,0,0,400,0
0,1,http://jio.com/r/MUv5Dddi,jio.com,3312763,186555,200,0
0,1,http://sz.hurraay.com/BsNl/bM/vd_v.jsp?p=sui1499411135kL,sz.hurraay.com,1182,433,200,0
1,0,http://jio.com/r/ENrVpds2,jio.com,3312763,186555,200,0
0,1,https://goo.gl/bpqZPK,goo.gl,0,0,400,0
0,1,http://bit.ly/k-811,bit.ly,137740,28069,200,1
0,1,http://Cetking.com/cet90,Cetking.com,150610,6657,200,0
0,1,https://goo.gl/mw7UHd,goo.gl,0,0,400,0
0,1,http://jio.com/r/WVN14SoZ,jio.com,3312763,186555,200,0
1,0,http://amzn.in/dwXrmgh,amzn.in,831443,410855,200,1
1,0,www.camsonline.com/dnldresult.asp?fname=Ls0vijden404332.pdf,www.camsonline.com,140925,2132,200,0
1,0,http://jio.com/r/D64tuByW,jio.com,3312763,186555,200,0
0,1,https://goo.gl/rLYgNY,goo.gl,0,0,400,0
1,0,http://jio.com/r/XYGmpu4z,jio.com,3312763,186555,200,0
1,0,www.allahabadbank.in,www.allahabadbank.in,0,0,-1,0
1,0,https://www.oyorooms.com/guest-policy,www.oyorooms.com,140479,86736,200,0
0,1,https://go.fyndi.ng/qef,go.fyndi.ng,396567,366590,200,1
1,0,http://fkrt.it/4!XrJnuuuN,fkrt.it,812917,256584,200,1
0,1,https://goo.gl/CRi9Qk,goo.gl,0,0,400,0
1,0,https://aka.ms/ay?s=2&c=cb85f670-a0f4-0000-0006-89cbf4a0d301,aka.ms,0,0,200,0
1,0,http://jbo.ng/Wg65k7h,jbo.ng,0,0,-1,0
0,1,http://go-hike.in/a/a5kv3I2I,go-hike.in,0,0,-1,0
0,1,http://jio.com/r/FLumEqOx,jio.com,3312763,186555,200,0
0,1,https://goo.gl/VVW4tc,goo.gl,0,0,400,0
1,0,https://goo.gl/xmo78G,goo.gl,0,0,400,0
0,1,https://goo.gl/E3tUFe,goo.gl,0,0,400,0
0,1,http://jio.com/r/0qmWViGq,jio.com,3312763,186555,200,0
1,0,https://frch.in/P50,frch.in,0,0,404,0
0,1,https://goo.gl/2225Wb,goo.gl,0,0,400,0
0,1,https://go.fyndi.ng/jmj,go.fyndi.ng,396567,366590,200,1
0,1,https://goo.gl/nhCECS,goo.gl,0,0,400,0
1,0,https://sachet.rbi.org.in/Complaints/Add,sachet.rbi.org.in,62799,9898,200,0
0,1,http://www.prep.youth4work.com/MyReport,www.prep.youth4work.com,269393,68417,200,0
0,1,https://fb.com/l/8eg2MSzStxC5yb,fb.com,77990,32749,200,0
1,0,http://m.p-y.tm/WD2,m.p-y.tm,1937,742,200,0
0,1,https://goo.gl/aHfZEM,goo.gl,0,0,400,0
0,1,https://goo.gl/u5avGx,goo.gl,0,0,400,0
0,1,https://goo.gl/n9cNuc,goo.gl,0,0,400,0
0,1,http://jio.com/r/XMB8DeO0,jio.com,3312763,186555,200,0
0,1,http://bit.ly/125MVS,bit.ly,137740,28069,200,1
1,0,https://goo.gl/nANfps,goo.gl,0,0,400,0
1,0,http://jio.com/r/DeklLDLZ,jio.com,3312763,186555,200,0
0,1,https://goo.gl/Wma4LJ,goo.gl,0,0,400,0
0,1,http://fwld.in/tech,fwld.in,573618,250533,200,0
0,1,https://goo.gl/MG8n6j,goo.gl,0,0,400,0
1,0,http://amzn.in/0CRZqxf,amzn.in,815900,416068,200,1
0,1,http://jio.com/r/KkmoTUQ8,jio.com,3312763,186555,200,0
1,0,http://d11.io/dkPue4,d11.io,0,0,-1,0
0,1,http://bit.ly/2ag8jEx,bit.ly,137740,28069,200,1
1,0,http://ekrt.it/p1K17TuuuN,ekrt.it,0,0,-1,0
0,1,https://goo.gl/iJJTBA,goo.gl,0,0,400,0
0,1,https://goo.gl/YoxW2I,goo.gl,0,0,400,0
1,0,http://amzn.in/gyn2Rjg,amzn.in,831080,423036,200,1
1,0,http://amzn.in/hJOxlyH,amzn.in,834836,411356,200,1
1,1,https://goo.gl/TkNEbu,goo.gl,0,0,400,0
1,0,https://appln.tiss.edu/,appln.tiss.edu,0,0,-1,0
1,1,https://www.Jio.com/GetMyJio,www.Jio.com,3312763,186555,200,0
1,0,https://www.camsonline.com/InvestorServices/COL_InvestorDataCorrection.aspx?iGL45CVyE%2fH3CIP4J5davIv0bqGNwZHv%2bXYt4CnVcPoJivI%2f6pHASs6pm63ALULytowd52qS9WJSbpoccyQ2T0gjMokcPAspsdfCPZf67iBN3zLRRrpDkvsrkcLF6rJp,www.camsonline.com,140925,2132,200,0
0,1,http://jio.com/r/EA1QvqpY,jio.com,3312763,186555,200,0
1,0,http://msg.mn/HK4QkS/ouo91hI,msg.mn,0,0,-1,0
0,1,http://bit.ly/2vLJgSa,bit.ly,137740,28069,200,1
0,1,http://jio.com/r/K4Ka04hJ,jio.com,3312763,186555,200,0
1,0,http://amzn.in/30eQetV,amzn.in,824110,415612,200,1
0,1,https://go.ibi.bo/W1ad/KhRFv37jaI,go.ibi.bo,0,0,-1,0
1,0,http://fkrt.it/SA8koTuuuN,fkrt.it,813264,256652,200,1
1,0,http://jio.com/r/ErvUx1Qa,jio.com,3312763,186555,200,0
0,1,https://goo.gl/iZU4MV,goo.gl,0,0,400,0
0,1,https://goo.gl/gkzNdH,goo.gl,0,0,400,0
0,1,http://get.hike.in,get.hike.in,94328,8255,200,0
1,0,http://fkrt.it/mfH3c!NNNN,fkrt.it,812514,256474,200,1
1,0,http://msg.mn/jFf5l1/ouo91hI,msg.mn,0,0,-1,0
0,1,http://jio.com/r/Ux5XEM6t,jio.com,3312763,186555,200,0
0,1,https://www.shop101.com/WatchJunction?s-9,www.shop101.com,89739,16390,200,0
0,1,http://hike.in,hike.in,94328,8255,200,0
0,1,https://goo.gl/YaeDHT,goo.gl,0,0,400,0
1,0,https://pmny.in/KIxLdMlmjuCu,pmny.in,0,0,200,0
1,0,http://m.p-y.tm/big2311,m.p-y.tm,1937,742,200,0
1,0,http://amzn.in/2kpwVp4,amzn.in,821479,412040,200,1
0,1,https://goo.gl/mziXkb,goo.gl,0,0,400,0
0,1,https://g.co/tez/4458W,g.co,2190,303,200,0
1,0,http://jio.com/r/Eosvhfng,jio.com,3312763,186555,200,0
1,0,http://fkrt.it/OlU5s!NNNN,fkrt.it,812529,256459,200,1
1,0,http://amzn.in/eG4f9Ww,amzn.in,820996,420836,200,1
1,0,http://jio.com/r/F3JlV2zP,jio.com,3312763,186555,200,0
0,1,http://jio.com/r/KqbZmtRZ,jio.com,3312763,186555,200,0
0,1,https://goo.gl/Lu9aor,goo.gl,0,0,400,0
0,1,http://chk.bz/9f8peupnnc,chk.bz,0,0,-1,0
0,1,www.wooe.in,www.wooe.in,0,0,-1,0
0,1,https://goo.gl/vqhLrR,goo.gl,0,0,400,0
1,0,http://jio.com/r/DB6uoXKo,jio.com,3312763,186555,200,0
1,0,http://phon.pe/1cf8v6ht,phon.pe,674280,42574,200,0
1,0,http://amzn.in/5TcgM2r,amzn.in,782538,399069,200,1
0,1,https://go.ibi.bo/W1ad/mFFxllEs1G,go.ibi.bo,0,0,-1,0
0,1,http://jio.com/r/OTh9LMIu,jio.com,3312763,186555,200,0
0,1,http://bit.ly/2xR7gUm,bit.ly,137740,28069,200,1
0,1,www.iimcat.ac.in,www.iimcat.ac.in,0,0,-1,0
1,0,https://www.olx.in/myaccount/,www.olx.in,577589,257600,200,1
0,1,http://jio.com/r/K5M1ei1X,jio.com,3312763,186555,200,0
1,0,http://pytm.ml/ahp,pytm.ml,0,0,-1,0
0,1,http://msg.mn/5IyFbG,msg.mn,0,0,-1,0
0,1,http://jio.com/r/FZPwOSun,jio.com,3312763,186555,200,0
0,1,https://goo.gl/4nSRkt,goo.gl,0,0,400,0
0,1,www.vodafone.in/h8,www.vodafone.in,0,0,-1,0
0,1,https://goo.gl/E1Reh7,goo.gl,0,0,400,0
0,1,http://jio.com/r/XqPGv4RP,jio.com,3312763,186555,200,0
0,1,http://jio.com/r/LalATKlc,jio.com,3312763,186555,200,0
0,1,https://fb.com/l/1WvNaz1YjMZspm3,fb.com,78015,32747,200,0
0,1,http://jio.com/r/UyU9njtZ,jio.com,3312763,186555,200,0
0,1,https://goo.gl/XU5xpk,goo.gl,0,0,400,0
0,1,http://jio.com/r/K2VQI8F1,jio.com,3312763,186555,200,0
1,0,https://goo.gl/H1Msi6,goo.gl,0,0,400,0
0,1,http://jio.com/r/OTiawLEU,jio.com,3312763,186555,200,0
0,1,https://goo.gl/i6epSW,goo.gl,0,0,400,0
1,0,https://goo.gl/74enG,goo.gl,0,0,400,0
0,1,https://goo.gl/kbVDan,goo.gl,0,0,400,0
1,0,http://jio.com/r/Ea20IhXD,jio.com,3312763,186555,200,0
1,0,https://goo.gl/Sgqxcr,goo.gl,0,0,400,0
0,1,http://jio.com/r/DH8J9ZvM,jio.com,3312763,186555,200,0
1,0,https://paytm.com/care,paytm.com,303336,98862,200,1
1,0,http://ekrt.it/PE6AAuuuuN,ekrt.it,0,0,-1,0
1,0,http://fkrt.it/ar4jMTuuuN,fkrt.it,812631,256340,200,1
1,1,www.Jio.com/GetMyJio,www.Jio.com,3312763,186555,200,0
0,1,https://goo.gl/xtKTcW,goo.gl,0,0,400,0
0,1,http://jio.com/r/xnyvLPd6,jio.com,3312763,186555,200,0
1,0,https://bit.ly/2aL9onE,bit.ly,137740,28069,200,1
0,1,http://bit.ly/2aBx0fY,bit.ly,137740,28069,200,1
0,1,http://bit.ly/150TZH,bit.ly,137740,28069,200,1
1,0,http://amzn.in/giIkyAs,amzn.in,799929,418257,200,1
1,0,http://jio.com/r/DB6uoSWT,jio.com,3312763,186555,200,0
0,1,www.vodafone.in/ch5,www.vodafone.in,0,0,-1,0
0,1,https://goo.gl/w2Fipy,goo.gl,0,0,400,0
0,1,https://go.fyndi.ng/mvp,go.fyndi.ng,396567,366590,200,1
1,0,http://jio.com/r/DNi14oeR,jio.com,3312763,186555,200,0
1,0,http://m.p-y.tm/yw2,m.p-y.tm,1937,742,200,0
0,1,https://goo.gl/RnkwG6,goo.gl,0,0,400,0
1,0,http://ekrt.in/FW81vTuuuN,ekrt.in,811823,256488,200,1
0,1,https://go.fyndi.ng/bgs,go.fyndi.ng,396567,366590,200,1
0,1,https://go.fyndi.ng/nem,go.fyndi.ng,396567,366590,200,1
1,0,http://amzn.in/2sJffk6,amzn.in,820028,410526,200,1
0,1,http://chk.bz/7ffzpmedfk,chk.bz,0,0,-1,0
1,0,http://jio.com/r/EHyDtADj,jio.com,3312763,186555,200,0
0,1,http://m.p-y.tm/ptmjio,m.p-y.tm,1937,742,200,0
0,1,https://goo.gl/8t1LWE,goo.gl,0,0,400,0
0,1,www.bmu.edu.in/18001036888,www.bmu.edu.in,238613,19298,200,0
0,1,https://t.co/iNEQzggWCi,t.co,3367,337,200,0
0,1,http://amzn.in/8Pad7Wt,amzn.in,784211,389295,200,1
1,0,http://jio.com/r/X40MFizZ,jio.com,3312763,186555,200,0
1,0,http://tiny.jio.com/TrackBalance,tiny.jio.com,1764,116,200,0
0,1,https://fb.com/l/1JVRlM8camtdtxS,fb.com,78007,32746,200,0
0,1,https://go.fyndi.ng/bgd,go.fyndi.ng,396567,366590,200,1
0,1,http://jio.com/r/xSxsqJGR,jio.com,3312763,186555,200,0
0,1,http://onelink.to/hpqztr,onelink.to,301512,2369,200,0
1,0,http://m.p-y.tm/bu43,m.p-y.tm,1937,742,200,0
0,1,http://jio.com/r/W3OMtoCI,jio.com,3312763,186555,200,0
1,0,http://jio.com/r/DNQDedFc,jio.com,3312763,186555,200,0
1,0,www.goo.gl/DaWabM,www.goo.gl,0,0,404,0
0,1,http://go-hike.in/a/C72bla37,go-hike.in,0,0,-1,0
0,1,https://goo.gl/R6HypL,goo.gl,0,0,400,0
1,0,https://a.p-y.tm/s2lcjp5t57kl27e,a.p-y.tm,0,0,-1,0
0,1,http://jio.com/r/LSPOh7py,jio.com,3312763,186555,200,0
0,1,https://go.fyndi.ng/fnd,go.fyndi.ng,396567,366590,200,1
0,1,https://goo.gl/N7Dycn,goo.gl,0,0,400,0
1,0,http://jio.com/r/ELTklNFt,jio.com,3312763,186555,200,0
0,1,https://fb.com/l/2dWq0Z6lW07ZZxm,fb.com,78010,32751,200,0
0,1,http://jio.com/r/KSUO1IGg,jio.com,3312763,186555,200,0
0,1,http://go.fyndi.ng/rne10,go.fyndi.ng,396567,366590,200,1
1,0,http://m.p-y.tm/prf,m.p-y.tm,1937,742,200,0
1,0,http://bit.ly/2akxatD,bit.ly,137740,28069,200,1
1,0,https://pledge.cvc.nic.in/,pledge.cvc.nic.in,8894,4415,200,0
0,1,http://jio.com/r/xTtqWzq8,jio.com,3312763,186555,200,0
0,1,http://cetking.com/product/cetturbo/,cetking.com,150610,6657,200,0
0,1,http://smsd.in/ljS6Rica,smsd.in,0,0,200,1
0,1,http://imocall.com/,imocall.com,0,0,-1,0
1,0,http://bit.ly/29KWJUo,bit.ly,137740,28069,200,1
0,1,http://bit.ly/2gAX6jr,bit.ly,137740,28069,200,1
1,1,www.placement101.com,www.placement101.com,0,0,-1,0
0,1,https://goo.gl/aHYiTu,goo.gl,0,0,400,0
1,0,http://jio.com/r/DNi14jqe,jio.com,3312763,186555,200,0
0,1,https://goo.gl/GMpXig,goo.gl,0,0,400,0
0,1,https://goo.gl/4My1fb,goo.gl,0,0,400,0
0,1,www.ecatering.irctc.co.in,www.ecatering.irctc.co.in,150465,92178,200,1
0,1,https://goo.gl/SkjrTS,goo.gl,0,0,400,0
0,1,https://goo.gl/vjFy1V,goo.gl,0,0,400,0
0,1,https://fb.com/l/2ghytAUPnV7xnYx,fb.com,78000,32752,200,0
0,1,https://phon.pe/busbook180221,phon.pe,674280,42574,200,0
0,1,http://jio.com/r/xxnQSPmA,jio.com,3312763,186555,200,0
0,1,https://goo.gl/txfbH2,goo.gl,0,0,400,0
0,1,http://go-hike.in/a/SIP8zon0,go-hike.in,0,0,-1,0
0,1,https://soilpgdm.formistry.com/,soilpgdm.formistry.com,0,0,-1,0
0,1,http://sz.hurraay.com/BsNl/bM/vd_v.jsp?p=sur1499411135aL,sz.hurraay.com,1182,433,200,0
1,0,http://amzn.in/dspPIro,amzn.in,821962,420431,200,1
0,1,http://jio.com/r/0bIUx2BC?,jio.com,3312763,186555,200,0
0,1,http://jio.com/r/YsMXjWaK,jio.com,3312763,186555,200,0
0,1,http://sz.hurraay.com/BsNl/bM/vd_v.jsp?p=hkk14994111352L,sz.hurraay.com,1182,433,200,0
1,1,www.yonosbi.com,www.yonosbi.com,0,0,-1,0
0,1,http://jio.com/r/XLVRV9pB,jio.com,3312763,186555,200,0
0,1,www.lenskart.com/fff2,www.lenskart.com,230077,159266,200,1
0,1,https://onnb.in/app,onnb.in,3763,1316,200,0
0,1,http://m.mydelights.in/pr/16,m.mydelights.in,0,0,-1,0
0,1,https://goo.gl/rJqb28,goo.gl,0,0,400,0
1,0,http://ekrt.in/tqCem!NNNN,ekrt.in,811652,256444,200,1
0,1,http://jio.com/r/LkAxELnL,jio.com,3312763,186555,200,0
0,1,www.gs.im/m/?t=WgdwOzjjOiG,www.gs.im,0,0,404,0
1,0,http://jio.com/r/D64tuJNZ,jio.com,3312763,186555,200,0
0,1,https://go.fyndi.ng/acm,go.fyndi.ng,396567,366590,200,1
0,1,https://goo.gl/j2yzCo,goo.gl,0,0,400,0
0,1,https://goo.gl/vgUBCW,goo.gl,0,0,400,0
1,0,https://goo.gl/UuZVLi,goo.gl,0,0,400,0
1,0,https://frch.in/wb,frch.in,0,0,404,0
0,1,http://bit.ly/B2tixJT,bit.ly,137740,28069,200,1
0,1,http://jio.com/r/XGlHKAzl,jio.com,3312763,186555,200,0
0,1,https://goo.gl/o94t4C,goo.gl,0,0,400,0
1,0,http://fkrt.it/0DEDr!NNNN,fkrt.it,811481,256508,200,1
1,0,http://amzn.in/acKAOCf,amzn.in,831618,420744,200,1
0,1,http://jio.com/r/KYc4ErhB,jio.com,3312763,186555,200,0
1,0,https://goo.gl/jMvmeB,goo.gl,0,0,400,0
0,1,https://go.fyndi.ng/g60,go.fyndi.ng,396567,366590,200,1
0,1,https://t.co/tos,t.co,3367,337,200,0
0,1,http://go.fyndi.ng/wlfc,go.fyndi.ng,396567,366590,200,1
0,1,http://jio.com/r/YW672iZt,jio.com,3312763,186555,200,0
0,1,https://goo.gl/jCBLe4,goo.gl,0,0,400,0
1,0,http://bit.ly/2lR3DXQ,bit.ly,137740,28069,200,1
0,1,https://goo.gl/F1V4M8,goo.gl,0,0,400,0
1,0,http://jio.com/r/DDnLXajW,jio.com,3312763,186555,200,0
1,0,http://jio.com/r/BU1As2Hf,jio.com,3312763,186555,200,0
1,0,http://frch.in/pay,frch.in,0,0,404,0
0,1,https://goo.gl/KAQ55r,goo.gl,0,0,400,0
0,1,https://goo.gl/c5kK2k,goo.gl,0,0,400,0
1,0,https://phon.pe/bank_accounts,phon.pe,674280,42574,200,0
0,1,https://goo.gl/aqBBph,goo.gl,0,0,400,0
0,1,http://jio.com/r/SMDaWEuN,jio.com,3312763,186555,200,0
1,0,http://jio.com/r/EOTHQI2w,jio.com,3312763,186555,200,0
0,1,https://goo.gl/Y8d1bj,goo.gl,0,0,400,0
0,1,https://mpokket.app.link/0UGaruRucK,mpokket.app.link,199835,107069,200,1
0,1,https://goo.gl/MgXDG2,goo.gl,0,0,400,0
0,1,http://bit.ly/2vVblG0,bit.ly,137740,28069,200,1
0,1,https://goo.gl/XkiqXv,goo.gl,0,0,400,0
0,1,https://goo.gl/29RASD,goo.gl,0,0,400,0
0,1,http://go-hike.in/a/_TITlyQw,go-hike.in,0,0,-1,0
1,0,https://amazon.in/orders,amazon.in,830148,420386,200,1
1,0,http://applinks.makemytrip.com/SMsf/YxdpPCsXHz,applinks.makemytrip.com,0,0,-1,0
1,0,https://bmsurl.co/gq8fux9z,bmsurl.co,0,0,-1,0
0,1,https://go.fyndi.ng/dmij,go.fyndi.ng,396567,366590,200,1
0,1,http://bit.ly/2nUn8Fr,bit.ly,137740,28069,200,1
0,1,https://go.fyndi.ng/sts,go.fyndi.ng,396567,366590,200,1
1,0,https://goo.gl/TAKrZ6,goo.gl,0,0,400,0
1,0,www.flipkart.com,www.flipkart.com,811702,256443,200,1
0,1,https://goo.gl/5YhAJr,goo.gl,0,0,400,0
0,1,http://smsd.in/lqKozxQE,smsd.in,0,0,200,1
1,0,http://m.p-y.tm/yw5,m.p-y.tm,1937,742,200,0
0,1,https://goo.gl/viK4ef,goo.gl,0,0,400,0
0,1,http://jio.com/r/LRLc93go,jio.com,3312763,186555,200,0
0,1,http://jio.com/r/MBxnJAnu,jio.com,3312763,186555,200,0
0,1,https://goo.gl/LYDLft,goo.gl,0,0,400,0
0,1,http://bit.ly/2h5V8rT,bit.ly,137740,28069,200,1
0,1,http://he1o.in/9BP0Y1,he1o.in,0,0,-1,0
1,0,http://jio.com/r/Dy7mWKvf,jio.com,3312763,186555,200,0
0,1,http://get.haptik.ai/now,get.haptik.ai,0,0,-1,0
1,0,http://jio.com/r/DTKczjwM,jio.com,3312763,186555,200,0
1,0,http://jio.com/r/Dad7eilS,jio.com,3312763,186555,200,0
0,1,https://goo.gl/bmTQyN,goo.gl,0,0,400,0
0,1,http://jio.com/r/Eu0PIYdF,jio.com,3312763,186555,200,0
0,1,http://jio.com/r/X0nwlHz6,jio.com,3312763,186555,200,0
0,1,https://goo.gl/w3dbAp,goo.gl,0,0,400,0
0,1,http://jio.com/r/MZNqawi2,jio.com,3312763,186555,200,0
0,1,http://jio.com/r/W02izDsL,jio.com,3312763,186555,200,0
1,0,www.shriramgi.com,www.shriramgi.com,101657,9621,200,0
1,0,http://jio.com/r/DqNdyiCI,jio.com,3312763,186555,200,0
0,1,http://jio.com/r/0cmqvfyw?,jio.com,3312763,186555,200,0
0,1,https://go.fyndi.ng/bsd,go.fyndi.ng,396567,366590,200,1
0,1,https://goo.gl/PEi6bX,goo.gl,0,0,400,0
1,0,http://amzn.in/9BKlQv0,amzn.in,839410,411657,200,1
0,1,https://goo.gl/fqjo8S,goo.gl,0,0,400,0
0,1,https://goo.gl/aJWobh,goo.gl,0,0,400,0
0,1,http://m.p-y.tm/add10,m.p-y.tm,1937,742,200,0
0,1,http://jio.com/r/LT1AUiDFto,jio.com,3312763,186555,200,0
0,1,http://go-hike.in/a/1IjDjhpy,go-hike.in,0,0,-1,0
1,0,https://goo.gl/tZa9t9,goo.gl,0,0,400,0
1,0,http://vls.bz/Oyzs2tWt77Y,vls.bz,0,0,-1,0
1,0,https://goo.gl/6PyX1J,goo.gl,0,0,400,0
0,1,http://m.onelink.me/77c82b38,m.onelink.me,0,0,502,0
0,1,http://jio.com/r/HvW2cL7P,jio.com,3312763,186555,200,0
0,1,http://bit.ly/125SAVE,bit.ly,137740,28069,200,1
1,0,http://myims.imsindia.com/guarantee/,myims.imsindia.com,0,0,-1,0
0,1,http://bit.ly/2jmMMgr,bit.ly,137740,28069,200,1
0,1,http://bit.ly/Double-Benefit,bit.ly,137740,28069,200,1
0,1,https://goo.gl/RFKcDH,goo.gl,0,0,400,0
1,0,http://jio.com/r/DTKcy3XU,jio.com,3312763,186555,200,0
1,0,http://jio.com/r/EkyVUMg1,jio.com,3312763,186555,200,0
0,1,https://goo.gl/CoMVZZ,goo.gl,0,0,400,0
0,1,http://bit.ly/2oKs2AF/18001036888,bit.ly,137740,28069,200,1
0,1,http://sz.hurraay.com/BsNl/bM/vd_v.jsp?p=bsp1499411135eL,sz.hurraay.com,1182,433,200,0
0,1,http://jio.com/r/XAraBgmJ,jio.com,3312763,186555,200,0
1,0,http://jio.com/r/XgEvc7uP,jio.com,3312763,186555,200,0
0,1,https://go.fyndi.ng/UYB,go.fyndi.ng,396567,366590,200,1
0,1,https://fb.com/l/1KvfSYMg8PDoQue,fb.com,78011,32746,200,0
1,0,http://m.p-y.tm/SUN,m.p-y.tm,1937,742,200,0
0,1,https://t.co/fN6uFu8hw1,t.co,3367,337,200,0
0,1,http://bit.ly/2Bq1efV,bit.ly,137740,28069,200,1
0,1,http://jio.com/r/XGLiVNuh,jio.com,3312763,186555,200,0
0,1,https://goo.gl/JGf7AJ,goo.gl,0,0,400,0
0,1,https://edmodo.com/p/pk7jx6c,edmodo.com,114,0,200,1
0,1,https://fb.com/l/29Jn1bPlywnRAmQ,fb.com,77982,32748,200,0
